protein_A,protein_B,label
26060_reviewed_mutant_556,55198_reviewed,0
1407_reviewed,5359_reviewed,1
1407_reviewed,5359_reviewed_mutant_557,0
902_reviewed,10534_reviewed,1
902_reviewed_mutant_558,10534_reviewed,0
93487_reviewed,93487_reviewed,1
93487_reviewed_mutant_559,93487_reviewed,0
9482_reviewed,10490_reviewed,1
9482_reviewed_mutant_560,10490_reviewed,0
3099_reviewed,29979_reviewed,1
3099_reviewed_mutant_561,29979_reviewed,0
9802_reviewed,9802_reviewed,1
9802_reviewed,9802_reviewed_mutant_563,0
4110_reviewed,54431_reviewed,1
4110_reviewed,54431_reviewed_mutant_564,0
7329_reviewed,93487_reviewed,1
7329_reviewed_mutant_566,93487_reviewed,0
10016_reviewed,23593_reviewed,1
10016_reviewed,23593_reviewed_mutant_567,0
4591_reviewed,79843_reviewed,1
4591_reviewed_mutant_568,79843_reviewed,0
9802_reviewed,84970_reviewed,1
9802_reviewed,84970_reviewed_mutant_570,0
9265_reviewed,10256_reviewed_mutant_572,0
26580_reviewed_mutant_574,55266_reviewed,0
9694_reviewed,10328_reviewed_mutant_575,0
8907_reviewed,9513_reviewed,1
8907_reviewed,9513_reviewed_mutant_576,0
4801_reviewed,10589_reviewed,1
4801_reviewed,10589_reviewed_mutant_577,0
26258_reviewed,220134_reviewed,1
1838_reviewed,23636_reviewed,1
1838_reviewed_mutant_579,23636_reviewed,0
60_reviewed,60_reviewed,1
79036_reviewed,84984_reviewed,1
79036_reviewed_mutant_581,84984_reviewed,0
11007_reviewed_mutant_583,170082_reviewed,0
7157_reviewed_mutant_585,286514_reviewed,0
9482_reviewed,10488_reviewed,1
9482_reviewed_mutant_586,10488_reviewed,0
694_reviewed,9337_reviewed,1
694_reviewed,9337_reviewed_mutant_588,0
3205_reviewed,7205_reviewed,1
3205_reviewed_mutant_589,7205_reviewed,0
6733_reviewed,11338_reviewed_mutant_590,0
11252_reviewed,29993_reviewed,1
11030_reviewed,84872_reviewed,1
11030_reviewed_mutant_593,84872_reviewed,0
9632_reviewed_mutant_597,10483_reviewed,0
4188_reviewed_mutant_600,22893_reviewed,0
5152_reviewed,22954_reviewed,1
5152_reviewed,22954_reviewed_mutant_602,0
3927_reviewed,9319_reviewed_mutant_603,0
7518_reviewed,25900_reviewed,1
7518_reviewed,25900_reviewed_mutant_604,0
5780_reviewed,10313_reviewed,1
5780_reviewed_mutant_605,10313_reviewed,0
51324_reviewed_mutant_606,55122_reviewed,0
79912_reviewed,139596_reviewed,1
4848_reviewed,4849_reviewed,1
4848_reviewed,4849_reviewed_mutant_609,0
2010_reviewed,89885_reviewed,1
2010_reviewed,89885_reviewed_mutant_610,0
56159_reviewed,114327_reviewed,1
56159_reviewed_mutant_611,114327_reviewed,0
10474_reviewed,112869_reviewed,1
10474_reviewed_mutant_612,112869_reviewed,0
10054_reviewed,10055_reviewed,1
2571_reviewed,23498_reviewed,1
2571_reviewed,23498_reviewed_mutant_615,0
8623_reviewed,8623_reviewed,1
8623_reviewed,8623_reviewed_mutant_616,0
11030_reviewed,84528_reviewed,1
11030_reviewed_mutant_617,84528_reviewed,0
54472_reviewed,84528_reviewed,1
54472_reviewed_mutant_620,84528_reviewed,0
84680_reviewed,84680_reviewed,1
84680_reviewed,84680_reviewed_mutant_621,0
6999_reviewed_mutant_623,8623_reviewed,0
10656_reviewed,22893_reviewed,1
10656_reviewed,22893_reviewed_mutant_624,0
27095_reviewed,79090_reviewed,1
11052_reviewed,11059_reviewed,1
11052_reviewed,11059_reviewed_mutant_626,0
327_reviewed,327_reviewed,1
327_reviewed,327_reviewed_mutant_627,0
4188_reviewed_mutant_628,6495_reviewed,0
22954_reviewed,29979_reviewed,1
22954_reviewed,29979_reviewed_mutant_631,0
9802_reviewed,10254_reviewed,1
9802_reviewed_mutant_632,10254_reviewed,0
373_reviewed,79173_reviewed,1
373_reviewed_mutant_633,79173_reviewed,0
6304_reviewed,7329_reviewed,1
6304_reviewed,7329_reviewed_mutant_634,0
51127_reviewed,56658_reviewed,1
51127_reviewed,56658_reviewed_mutant_635,0
9491_reviewed,10656_reviewed,1
55663_reviewed,84838_reviewed,1
55663_reviewed,84838_reviewed_mutant_637,0
7186_reviewed,7704_reviewed,1
84970_reviewed,93487_reviewed,1
5704_reviewed,5705_reviewed,1
6418_reviewed,80764_reviewed,1
6418_reviewed_mutant_643,80764_reviewed,0
868_reviewed,26003_reviewed,1
4207_unreviewed,56159_reviewed,1
3190_reviewed,3190_reviewed,1
3190_reviewed_mutant_648,3190_reviewed,0
4110_reviewed,23059_reviewed,1
4110_reviewed,23059_reviewed_mutant_649,0
30008_reviewed,54557_reviewed_mutant_650,0
3866_reviewed,84260_reviewed,1
3866_reviewed,84260_reviewed_mutant_651,0
1602_reviewed,7329_reviewed,1
1602_reviewed,7329_reviewed_mutant_652,0
4110_reviewed,10495_reviewed,1
4110_reviewed_mutant_653,10495_reviewed,0
5987_reviewed,85302_reviewed,1
5987_reviewed,85302_reviewed_mutant_655,0
9319_reviewed_mutant_657,9587_reviewed,0
2801_reviewed,58500_reviewed_mutant_659,0
3306_reviewed,23640_reviewed,1
3306_reviewed,23640_reviewed_mutant_660,0
2563_reviewed,29979_reviewed,1
2563_reviewed,29979_reviewed_mutant_661,0
5866_reviewed,5866_reviewed,1
3866_reviewed,112869_reviewed,1
3866_reviewed,112869_reviewed_mutant_663,0
5987_reviewed,7704_reviewed,1
5987_reviewed,7704_reviewed_mutant_664,0
11252_reviewed,11252_reviewed,1
11252_reviewed,11252_reviewed_mutant_665,0
113675_reviewed,113675_reviewed,1
113675_reviewed_mutant_668,113675_reviewed,0
51684_reviewed,169792_reviewed,1
51684_reviewed_mutant_670,169792_reviewed,0
4188_reviewed_mutant_671,9841_reviewed,0
9146_reviewed_mutant_672,83878_reviewed,0
54550_reviewed,79172_reviewed,1
54550_reviewed,79172_reviewed_mutant_673,0
7186_reviewed,84080_reviewed,1
7186_reviewed_mutant_674,84080_reviewed,0
5725_reviewed,6626_reviewed,1
5725_reviewed,6626_reviewed_mutant_676,0
4292_reviewed,23650_reviewed,1
4292_reviewed_mutant_677,23650_reviewed,0
11117_reviewed,66036_reviewed,1
11117_reviewed_mutant_678,66036_reviewed,0
10262_reviewed,26039_reviewed,1
10262_reviewed_mutant_679,26039_reviewed,0
10197_reviewed,54819_reviewed,1
10197_reviewed,54819_reviewed_mutant_682,0
7251_reviewed,90678_reviewed,1
7251_reviewed_mutant_684,90678_reviewed,0
7186_reviewed,10758_reviewed,1
7186_reviewed,10758_reviewed_mutant_688,0
4830_reviewed,4833_reviewed,1
4830_reviewed,4833_reviewed_mutant_690,0
6626_reviewed,79002_reviewed,1
6626_reviewed,79002_reviewed_mutant_691,0
25816_reviewed,29079_reviewed,1
25816_reviewed_mutant_692,29079_reviewed,0
59349_reviewed,124460_reviewed,1
59349_reviewed,124460_reviewed_mutant_693,0
23214_reviewed,23636_reviewed,1
27111_reviewed,92610_reviewed,1
27111_reviewed_mutant_698,92610_reviewed,0
60491_reviewed,60491_reviewed,1
60491_reviewed,60491_reviewed_mutant_699,0
9266_reviewed,90060_reviewed,1
9266_reviewed,90060_reviewed_mutant_700,0
1026_reviewed,56159_reviewed,1
1026_reviewed_mutant_701,56159_reviewed,0
10458_reviewed,51517_reviewed,1
6303_reviewed,22980_reviewed,1
6303_reviewed_mutant_704,22980_reviewed,0
677_reviewed,1432_reviewed,1
677_reviewed_mutant_707,1432_reviewed,0
11007_reviewed_mutant_708,54927_reviewed,0
3735_reviewed,7965_reviewed_mutant_709,0
5601_reviewed,80817_reviewed,1
5601_reviewed_mutant_711,80817_reviewed,0
57820_reviewed,57820_reviewed,1
57820_reviewed,57820_reviewed_mutant_712,0
7329_reviewed,10320_reviewed,1
4188_reviewed_mutant_714,7376_reviewed,0
11030_reviewed,84970_reviewed,1
11030_reviewed_mutant_715,84970_reviewed,0
9513_reviewed,414157_reviewed,1
9513_reviewed,414157_reviewed_mutant_716,0
5528_reviewed,8500_reviewed_mutant_717,0
7186_reviewed,27125_reviewed,1
7186_reviewed,27125_reviewed_mutant_718,0
7316_reviewed,9802_reviewed,1
7316_reviewed_mutant_719,9802_reviewed,0
10656_reviewed,80125_reviewed,1
10656_reviewed_mutant_720,80125_reviewed,0
3091_reviewed,6759_reviewed,1
3091_reviewed_mutant_721,6759_reviewed,0
51545_reviewed,84445_reviewed,1
51545_reviewed_mutant_722,84445_reviewed,0
9402_reviewed,11030_reviewed,1
9402_reviewed_mutant_723,11030_reviewed,0
407_reviewed,1856_reviewed,1
10567_reviewed,56997_reviewed,1
10567_reviewed_mutant_725,56997_reviewed,0
5252_reviewed,11030_reviewed,1
11030_reviewed,11030_reviewed,1
11030_reviewed,11030_reviewed_mutant_728,0
1198_reviewed,57035_reviewed_mutant_729,0
4110_reviewed,124460_reviewed,1
4110_reviewed,124460_reviewed_mutant_731,0
55662_reviewed,140462_reviewed,1
55662_reviewed,140462_reviewed_mutant_732,0
3190_reviewed,9782_reviewed,1
3190_reviewed,9782_reviewed_mutant_733,0
57085_reviewed,57085_reviewed,1
27316_reviewed,202559_reviewed,1
27316_reviewed_mutant_735,202559_reviewed,0
4188_reviewed_mutant_736,7597_reviewed,0
7718_reviewed,81576_reviewed,1
7718_reviewed_mutant_737,81576_reviewed,0
3866_reviewed,284058_reviewed,1
3866_reviewed,284058_reviewed_mutant_738,0
9577_reviewed,29086_reviewed,1
9577_reviewed_mutant_739,29086_reviewed,0
5300_reviewed_mutant_740,83637_reviewed,0
6455_reviewed,6455_reviewed,1
6455_reviewed,6455_reviewed_mutant_741,0
5995_reviewed,26128_reviewed,1
5995_reviewed,26128_reviewed_mutant_742,0
7579_reviewed,51282_reviewed,1
7579_reviewed_mutant_743,51282_reviewed,0
10567_reviewed,51324_reviewed_mutant_746,0
56658_reviewed,80019_reviewed_mutant_747,0
1731_reviewed,23157_reviewed,1
1731_reviewed_mutant_749,23157_reviewed,0
7186_reviewed,91544_reviewed,1
7186_reviewed,91544_reviewed_mutant_750,0
7536_reviewed,10521_reviewed,1
10521_reviewed,51729_reviewed,1
283518_reviewed,283518_reviewed,1
283518_reviewed_mutant_755,283518_reviewed,0
83878_reviewed,85302_reviewed,1
1102_reviewed,1102_reviewed,1
1102_reviewed,1102_reviewed_mutant_757,0
56159_reviewed,57642_reviewed,1
56159_reviewed,57642_reviewed_mutant_758,0
29979_reviewed,55374_reviewed,1
29979_reviewed_mutant_759,55374_reviewed,0
6297_reviewed,79959_reviewed,1
51562_reviewed,81565_reviewed,1
2810_reviewed,10733_reviewed,1
1488_reviewed,10742_reviewed,1
1488_reviewed_mutant_764,10742_reviewed,0
2130_reviewed,55249_reviewed_mutant_765,0
196383_reviewed,196383_reviewed,1
196383_reviewed,196383_reviewed_mutant_769,0
1838_reviewed,7186_reviewed,1
1838_reviewed_mutant_770,7186_reviewed,0
5050_reviewed_mutant_771,84708_reviewed,0
11145_reviewed,29979_reviewed,1
11145_reviewed,29979_reviewed_mutant_772,0
153733_reviewed,374618_reviewed,1
153733_reviewed,374618_reviewed_mutant_773,0
27111_reviewed,51538_reviewed,1
27111_reviewed,51538_reviewed_mutant_774,0
2762_reviewed,2762_reviewed,1
2762_reviewed_mutant_776,2762_reviewed,0
51138_reviewed,83878_reviewed,1
51138_reviewed,83878_reviewed_mutant_777,0
5910_reviewed,51562_reviewed,1
5910_reviewed,51562_reviewed_mutant_778,0
9470_reviewed,56478_reviewed_mutant_779,0
10513_reviewed_mutant_780,84219_reviewed,0
11158_reviewed_mutant_781,84984_reviewed,0
9636_reviewed,11274_reviewed,1
9636_reviewed,11274_reviewed_mutant_784,0
665_reviewed,665_reviewed,1
3866_reviewed,55758_reviewed,1
3866_reviewed_mutant_786,55758_reviewed,0
6616_reviewed,8676_reviewed,1
26353_reviewed_mutant_788,27129_reviewed,0
3866_reviewed,54474_reviewed,1
3866_reviewed_mutant_790,54474_reviewed,0
83755_reviewed,83755_reviewed,1
83755_reviewed,83755_reviewed_mutant_791,0
7168_reviewed,79036_reviewed,1
7168_reviewed,79036_reviewed_mutant_792,0
26061_reviewed,116225_reviewed,1
22981_reviewed,84445_reviewed,1
22981_reviewed_mutant_794,84445_reviewed,0
3646_reviewed,60313_reviewed,1
3646_reviewed_mutant_796,60313_reviewed,0
7186_reviewed,60496_reviewed,1
7186_reviewed_mutant_797,60496_reviewed,0
11052_reviewed,79637_reviewed_mutant_799,0
55662_reviewed,85302_reviewed,1
55662_reviewed_mutant_800,85302_reviewed,0
1602_reviewed,55577_reviewed,1
1602_reviewed,55577_reviewed_mutant_801,0
2810_reviewed,4140_reviewed,1
2810_reviewed,4140_reviewed_mutant_802,0
1856_reviewed,92610_reviewed,1
1856_reviewed_mutant_803,92610_reviewed,0
54165_reviewed,56658_reviewed,1
2189_reviewed,9189_reviewed,1
2189_reviewed,9189_reviewed_mutant_808,0
7718_reviewed,55663_reviewed,1
7718_reviewed_mutant_809,55663_reviewed,0
3190_reviewed,79171_reviewed_mutant_811,0
705_reviewed,4591_reviewed,1
705_reviewed,4591_reviewed_mutant_812,0
8812_reviewed,11030_reviewed,1
8812_reviewed,11030_reviewed_mutant_813,0
7186_reviewed,80764_reviewed,1
7186_reviewed_mutant_814,80764_reviewed,0
902_reviewed,5682_reviewed,1
902_reviewed_mutant_816,5682_reviewed,0
11051_reviewed,79869_reviewed,1
11051_reviewed_mutant_817,79869_reviewed,0
11030_reviewed,51545_reviewed,1
11030_reviewed_mutant_819,51545_reviewed,0
8697_reviewed,25788_reviewed,1
8697_reviewed,25788_reviewed_mutant_820,0
66036_reviewed,66036_reviewed,1
66036_reviewed_mutant_821,66036_reviewed,0
4110_reviewed,4715_reviewed,1
4110_reviewed,4715_reviewed_mutant_822,0
7917_reviewed,59349_reviewed,1
7917_reviewed,59349_reviewed_mutant_823,0
5359_reviewed,129807_reviewed,1
5359_reviewed,129807_reviewed_mutant_824,0
408_reviewed,27232_reviewed_mutant_826,0
23283_reviewed,29979_reviewed,1
6455_reviewed,63898_reviewed,1
6455_reviewed_mutant_831,63898_reviewed,0
11091_reviewed,51562_reviewed,1
11091_reviewed_mutant_833,51562_reviewed,0
10087_reviewed,10087_reviewed,1
10087_reviewed,10087_reviewed_mutant_834,0
6477_reviewed,27125_reviewed,1
6477_reviewed,27125_reviewed_mutant_837,0
8697_reviewed,11030_reviewed,1
8697_reviewed_mutant_838,11030_reviewed,0
9802_reviewed,54472_reviewed,1
9802_reviewed,54472_reviewed_mutant_840,0
5635_reviewed,5635_reviewed,1
5635_reviewed_mutant_841,5635_reviewed,0
55198_reviewed,57403_reviewed,1
55198_reviewed,57403_reviewed_mutant_843,0
26258_reviewed,26258_reviewed,1
26258_reviewed,26258_reviewed_mutant_844,0
7329_reviewed,22806_reviewed,1
7329_reviewed,22806_reviewed_mutant_846,0
2010_reviewed,10488_reviewed,1
2010_reviewed_mutant_847,10488_reviewed,0
3183_reviewed_mutant_849,3845_reviewed,0
7531_reviewed,8470_reviewed,1
7531_reviewed_mutant_850,8470_reviewed,0
2130_reviewed,6944_reviewed,1
2130_reviewed,6944_reviewed_mutant_851,0
84245_reviewed,84245_reviewed,1
84872_reviewed,84872_reviewed,1
84872_reviewed,84872_reviewed_mutant_854,0
7186_reviewed,26060_reviewed,1
7186_reviewed,26060_reviewed_mutant_855,0
9319_reviewed_mutant_856,84708_reviewed,0
7186_reviewed,26003_reviewed,1
7186_reviewed,26003_reviewed_mutant_858,0
55662_reviewed,79754_reviewed,1
3866_reviewed,9099_reviewed,1
3866_reviewed,9099_reviewed_mutant_861,0
79571_reviewed,85302_reviewed,1
79571_reviewed_mutant_862,85302_reviewed,0
5601_reviewed,10262_reviewed,1
5601_reviewed,10262_reviewed_mutant_863,0
8615_reviewed,84970_reviewed,1
8615_reviewed,84970_reviewed_mutant_864,0
3866_reviewed,127703_reviewed,1
3866_reviewed,127703_reviewed_mutant_866,0
7186_reviewed,7189_reviewed,1
7186_reviewed,7189_reviewed_mutant_867,0
5914_reviewed_mutant_869,6258_reviewed,0
1488_reviewed,8715_reviewed,1
1488_reviewed,8715_reviewed_mutant_871,0
23650_reviewed,84445_reviewed,1
23650_reviewed,84445_reviewed_mutant_872,0
1857_reviewed,59349_reviewed,1
1857_reviewed,59349_reviewed_mutant_873,0
9513_reviewed,51451_reviewed,1
9513_reviewed,51451_reviewed_mutant_874,0
3611_reviewed,55742_reviewed,1
84705_reviewed,84705_reviewed,1
84705_reviewed_mutant_876,84705_reviewed,0
22827_reviewed,118426_reviewed,1
22827_reviewed,118426_reviewed_mutant_878,0
4110_reviewed,4291_reviewed,1
4110_reviewed,4291_reviewed_mutant_879,0
4110_reviewed,27042_reviewed,1
4110_reviewed,27042_reviewed_mutant_880,0
10241_reviewed,80028_unreviewed,1
11267_reviewed,84313_reviewed,1
11267_reviewed,84313_reviewed_mutant_882,0
6208_reviewed,6880_reviewed,1
6208_reviewed_mutant_884,6880_reviewed,0
10539_reviewed,83755_reviewed,1
7004_reviewed,25937_reviewed,1
7004_reviewed_mutant_886,25937_reviewed,0
10010_reviewed,80149_reviewed,1
10010_reviewed_mutant_887,80149_reviewed,0
163_reviewed_mutant_889,26119_reviewed,0
8440_reviewed,10152_reviewed,1
8440_reviewed_mutant_890,10152_reviewed,0
9802_reviewed,130617_reviewed,1
9802_reviewed_mutant_892,130617_reviewed,0
55145_reviewed,55145_reviewed,1
55145_reviewed,55145_reviewed_mutant_894,0
2130_reviewed,10428_reviewed,1
2130_reviewed_mutant_895,10428_reviewed,0
56952_reviewed,196483_reviewed,1
56952_reviewed_mutant_896,196483_reviewed,0
7170_reviewed,79036_reviewed,1
7170_reviewed_mutant_897,79036_reviewed,0
10318_reviewed_mutant_899,286514_reviewed,0
10567_reviewed,84708_reviewed,1
5866_reviewed,117177_reviewed,1
5866_reviewed,117177_reviewed_mutant_901,0
29082_reviewed,51760_reviewed,1
4830_reviewed,9533_reviewed_mutant_904,0
8667_reviewed,51225_reviewed,1
7205_reviewed,117144_reviewed,1
7205_reviewed,117144_reviewed_mutant_906,0
2130_reviewed,7718_reviewed,1
2130_reviewed_mutant_909,7718_reviewed,0
29979_reviewed,29979_reviewed,1
29979_reviewed_mutant_911,29979_reviewed,0
55011_reviewed,81628_reviewed_mutant_915,0
7205_reviewed,8440_reviewed,1
7205_reviewed_mutant_916,8440_reviewed,0
23468_reviewed,78994_reviewed,1
23468_reviewed,78994_reviewed_mutant_917,0
51684_reviewed,57333_reviewed,1
51684_reviewed,57333_reviewed_mutant_918,0
29922_reviewed_mutant_920,84260_reviewed,0
1725_reviewed,6133_reviewed,1
1725_reviewed_mutant_922,6133_reviewed,0
26061_reviewed,26061_reviewed,1
26061_reviewed_mutant_923,26061_reviewed,0
6297_reviewed,83637_reviewed,1
6297_reviewed_mutant_926,83637_reviewed,0
5307_reviewed,11030_reviewed,1
5307_reviewed,11030_reviewed_mutant_928,0
11075_reviewed,56159_reviewed,1
11075_reviewed_mutant_929,56159_reviewed,0
84528_reviewed,129807_reviewed,1
84528_reviewed,129807_reviewed_mutant_932,0
10534_reviewed,10534_reviewed,1
10534_reviewed_mutant_937,10534_reviewed,0
1912_reviewed,1912_reviewed,1
1912_reviewed_mutant_938,1912_reviewed,0
9802_reviewed,23543_reviewed,1
9802_reviewed,23543_reviewed_mutant_939,0
23650_reviewed,79571_reviewed,1
23650_reviewed,79571_reviewed_mutant_941,0
1455_reviewed,10087_reviewed,1
4100_reviewed,11074_reviewed,1
4292_reviewed,9877_reviewed_mutant_944,0
7458_reviewed,83638_reviewed,1
7458_reviewed_mutant_945,83638_reviewed,0
7138_reviewed,7138_reviewed,1
7138_reviewed_mutant_947,7138_reviewed,0
54507_reviewed,83755_reviewed,1
54507_reviewed,83755_reviewed_mutant_948,0
55577_reviewed,84708_reviewed,1
55577_reviewed,84708_reviewed_mutant_949,0
163_reviewed_mutant_951,55145_reviewed,0
29946_reviewed,83878_reviewed,1
29946_reviewed_mutant_952,83878_reviewed,0
4188_reviewed_mutant_953,55684_reviewed,0
54550_reviewed,54550_reviewed,1
54550_reviewed_mutant_954,54550_reviewed,0
7186_reviewed,54469_reviewed,1
7186_reviewed_mutant_955,54469_reviewed,0
5705_reviewed,6095_reviewed,1
5705_reviewed_mutant_957,6095_reviewed,0
25980_reviewed,55837_reviewed,1
25980_reviewed,55837_reviewed_mutant_958,0
896_reviewed,84062_reviewed,1
896_reviewed_mutant_959,84062_reviewed,0
4089_reviewed,4093_reviewed,1
4089_reviewed,4093_reviewed_mutant_961,0
1936_reviewed,1937_reviewed,1
1936_reviewed_mutant_962,1937_reviewed,0
894_reviewed,1026_reviewed,1
10212_reviewed,84324_reviewed,1
10212_reviewed_mutant_966,84324_reviewed,0
51282_reviewed,54925_reviewed,1
51282_reviewed,54925_reviewed_mutant_968,0
8574_reviewed,22977_reviewed,1
55957_reviewed,56159_reviewed,1
84708_reviewed,286514_reviewed,1
7965_reviewed_mutant_974,84708_reviewed,0
5152_reviewed,84457_reviewed,1
5152_reviewed_mutant_975,84457_reviewed,0
54550_reviewed,55758_reviewed,1
54550_reviewed_mutant_976,55758_reviewed,0
4110_reviewed,55621_reviewed,1
4110_reviewed_mutant_977,55621_reviewed,0
51074_reviewed,84708_reviewed,1
51074_reviewed,84708_reviewed_mutant_981,0
3198_reviewed,83755_reviewed,1
3198_reviewed,83755_reviewed_mutant_982,0
7775_reviewed,55663_reviewed,1
7775_reviewed_mutant_983,55663_reviewed,0
23199_reviewed,55758_reviewed,1
23199_reviewed,55758_reviewed_mutant_984,0
10567_reviewed,11266_reviewed_mutant_985,0
26276_reviewed,63894_reviewed,1
26276_reviewed,63894_reviewed_mutant_986,0
7186_reviewed,9099_reviewed,1
7186_reviewed_mutant_987,9099_reviewed,0
3866_reviewed,79050_reviewed,1
10262_reviewed,10992_reviewed,1
10262_reviewed,10992_reviewed_mutant_989,0
4188_reviewed_mutant_990,6687_reviewed,0
4591_reviewed,9055_reviewed_mutant_991,0
23636_reviewed,51019_reviewed,1
3866_reviewed,51322_reviewed,1
3866_reviewed_mutant_994,51322_reviewed,0
22827_reviewed,22827_reviewed,1
54550_reviewed,84708_reviewed,1
54550_reviewed,84708_reviewed_mutant_1000,0
10513_reviewed_mutant_1002,23212_reviewed,0
56159_reviewed,81888_reviewed,1
26207_reviewed,57085_reviewed,1
4110_reviewed,114908_reviewed,1
2010_reviewed,222389_reviewed,1
2010_reviewed_mutant_1007,222389_reviewed,0
8382_reviewed,84332_reviewed,1
8382_reviewed_mutant_1008,84332_reviewed,0
8576_reviewed,22934_reviewed,1
8576_reviewed_mutant_1009,22934_reviewed,0
29947_reviewed,51187_reviewed,1
1454_reviewed,1856_reviewed,1
1454_reviewed,1856_reviewed_mutant_1011,0
4110_reviewed,22980_reviewed,1
4110_reviewed,22980_reviewed_mutant_1012,0
9802_reviewed,10422_reviewed,1
9802_reviewed,10422_reviewed_mutant_1016,0
51776_reviewed,163081_reviewed_mutant_1017,0
8773_reviewed,10590_reviewed,1
8773_reviewed,10590_reviewed_mutant_1019,0
79797_reviewed,80321_reviewed,1
79797_reviewed,80321_reviewed_mutant_1020,0
9260_reviewed,11060_reviewed,1
9260_reviewed,11060_reviewed_mutant_1021,0
6303_reviewed,84708_reviewed,1
407_reviewed,84838_reviewed,1
51076_reviewed,51076_reviewed,1
51076_reviewed,51076_reviewed_mutant_1025,0
664_reviewed,8834_reviewed,1
664_reviewed_mutant_1027,8834_reviewed,0
1800_reviewed,26128_reviewed,1
1800_reviewed_mutant_1028,26128_reviewed,0
8440_reviewed,51517_reviewed,1
8440_reviewed,51517_reviewed_mutant_1029,0
9319_reviewed_mutant_1030,84171_reviewed,0
8576_reviewed,79734_reviewed,1
