protein_A,protein_B,label
851461_reviewed,853712_reviewed,1
851461_reviewed_mutant_502,853712_reviewed,0
854435_reviewed,850613_reviewed,1
854435_reviewed_mutant_504,850613_reviewed,0
854435_reviewed,854735_reviewed,1
854435_reviewed,854735_reviewed_mutant_505,0
854435_reviewed,856742_reviewed,1
854435_reviewed_mutant_506,856742_reviewed,0
854435_reviewed,852037_reviewed,1
854435_reviewed,852037_reviewed_mutant_507,0
852834_reviewed,850554_reviewed,1
852834_reviewed,850613_reviewed,1
852834_reviewed_mutant_509,850613_reviewed,0
852834_reviewed,851408_reviewed,1
852834_reviewed,851408_reviewed_mutant_510,0
852834_reviewed,856223_reviewed,1
852834_reviewed,854435_reviewed,1
852834_reviewed_mutant_512,854435_reviewed,0
852834_reviewed,852037_reviewed,1
852834_reviewed,852037_reviewed_mutant_513,0
852834_reviewed,853712_reviewed,1
852834_reviewed_mutant_514,853712_reviewed,0
852834_reviewed,851557_reviewed,1
852834_reviewed,851557_reviewed_mutant_515,0
850562_reviewed_mutant_517,854435_reviewed,0
850562_reviewed_mutant_518,852037_reviewed,0
850562_reviewed_mutant_519,853712_reviewed,0
856746_reviewed,855357_reviewed,1
856746_reviewed,855357_reviewed_mutant_522,0
856746_reviewed,852371_reviewed,1
856746_reviewed,856154_reviewed,1
855357_reviewed,854543_reviewed_mutant_526,0
855357_reviewed,852371_reviewed,1
855357_reviewed,852371_reviewed_mutant_527,0
855357_reviewed,855177_reviewed,1
855357_reviewed,855177_reviewed_mutant_528,0
855357_reviewed,852039_reviewed,1
855357_reviewed,852039_reviewed_mutant_529,0
855357_reviewed,856154_reviewed,1
855357_reviewed,856154_reviewed_mutant_530,0
851665_reviewed,850889_reviewed_mutant_537,0
851665_reviewed,855357_reviewed,1
851665_reviewed_mutant_538,855357_reviewed,0
852039_reviewed,850889_reviewed_mutant_539,0
852039_reviewed,852371_reviewed,1
852039_reviewed,852371_reviewed_mutant_540,0
852039_reviewed,855177_reviewed,1
852039_reviewed_mutant_541,855177_reviewed,0
854434_reviewed,854434_reviewed,1
854434_reviewed,854434_reviewed_mutant_542,0
854434_reviewed,856746_reviewed,1
854434_reviewed,856746_reviewed_mutant_543,0
854434_reviewed,852974_reviewed_mutant_544,0
854434_reviewed,851797_reviewed,1
854434_reviewed_mutant_545,851797_reviewed,0
854434_reviewed,850998_reviewed,1
856746_reviewed,851797_reviewed,1
856746_reviewed_mutant_549,851797_reviewed,0
856746_reviewed,850998_reviewed,1
856746_reviewed,850998_reviewed_mutant_550,0
851797_reviewed,852974_reviewed_mutant_552,0
851797_reviewed,850998_reviewed,1
851797_reviewed_mutant_553,850998_reviewed,0
851797_reviewed,855838_reviewed_mutant_554,0
855925_reviewed,851061_reviewed,1
851061_reviewed,855532_reviewed,1
851061_reviewed_mutant_557,855532_reviewed,0
854162_reviewed,851061_reviewed,1
854162_reviewed,851061_reviewed_mutant_559,0
854162_reviewed,855532_reviewed,1
855155_reviewed,855532_reviewed,1
855155_reviewed_mutant_561,855532_reviewed,0
851665_reviewed,855461_reviewed,1
851665_reviewed,855461_reviewed_mutant_562,0
851968_reviewed,850623_reviewed,1
851968_reviewed_mutant_563,850623_reviewed,0
850623_reviewed,855253_reviewed,1
850623_reviewed,850808_reviewed,1
850623_reviewed,850623_reviewed,1
850623_reviewed,850623_reviewed_mutant_566,0
853806_reviewed,851255_reviewed,1
853806_reviewed_mutant_568,851255_reviewed,0
851255_reviewed,851895_reviewed,1
851255_reviewed_mutant_570,851895_reviewed,0
851255_reviewed,856870_reviewed,1
851255_reviewed_mutant_571,856870_reviewed,0
851255_reviewed,855399_reviewed,1
851255_reviewed,855399_reviewed_mutant_572,0
851255_reviewed,851255_reviewed,1
851255_reviewed,851776_reviewed,1
851255_reviewed,851776_reviewed_mutant_574,0
851255_reviewed,855499_reviewed,1
851255_reviewed,855499_reviewed_mutant_575,0
851152_reviewed,856626_reviewed,1
851152_reviewed_mutant_577,856626_reviewed,0
851152_reviewed,851152_reviewed,1
851152_reviewed,854948_reviewed,1
851152_reviewed_mutant_579,854948_reviewed,0
853083_reviewed,851730_reviewed,1
853083_reviewed_mutant_580,851730_reviewed,0
856218_reviewed,856731_reviewed,1
856218_reviewed,856731_reviewed_mutant_582,0
856218_reviewed,854544_reviewed,1
856218_reviewed_mutant_583,854544_reviewed,0
856218_reviewed,856218_reviewed,1
856218_reviewed_mutant_584,856218_reviewed,0
856218_reviewed,855362_reviewed,1
856218_reviewed,855362_reviewed_mutant_586,0
856218_reviewed,854119_reviewed,1
856218_reviewed,854119_reviewed_mutant_587,0
856218_reviewed,852239_reviewed,1
856218_reviewed,854882_reviewed,1
856218_reviewed,854882_reviewed_mutant_589,0
856218_reviewed,853036_reviewed,1
856218_reviewed_mutant_590,853036_reviewed,0
856218_reviewed,854328_reviewed,1
856218_reviewed_mutant_591,854328_reviewed,0
856218_reviewed,853168_reviewed_mutant_592,0
856218_reviewed,852873_reviewed,1
856218_reviewed_mutant_593,852873_reviewed,0
854119_reviewed,856731_reviewed,1
854119_reviewed_mutant_594,856731_reviewed,0
854119_reviewed,854544_reviewed,1
854119_reviewed_mutant_595,854544_reviewed,0
854119_reviewed,855362_reviewed,1
854119_reviewed,855362_reviewed_mutant_596,0
854119_reviewed,854119_reviewed,1
854119_reviewed_mutant_597,854119_reviewed,0
854119_reviewed,852239_reviewed,1
854119_reviewed,852239_reviewed_mutant_598,0
854119_reviewed,854882_reviewed,1
854119_reviewed,854882_reviewed_mutant_599,0
854119_reviewed,853036_reviewed,1
854119_reviewed_mutant_600,853036_reviewed,0
854119_reviewed,852873_reviewed,1
854882_reviewed,856731_reviewed,1
854882_reviewed_mutant_602,856731_reviewed,0
854882_reviewed,854544_reviewed,1
854882_reviewed_mutant_603,854544_reviewed,0
854882_reviewed,855362_reviewed,1
854882_reviewed_mutant_604,855362_reviewed,0
854882_reviewed,852239_reviewed,1
854882_reviewed_mutant_605,852239_reviewed,0
854882_reviewed,853036_reviewed,1
854882_reviewed,853036_reviewed_mutant_606,0
854882_reviewed,854328_reviewed,1
854882_reviewed,854328_reviewed_mutant_607,0
854882_reviewed,852873_reviewed,1
854882_reviewed,852873_reviewed_mutant_609,0
851963_reviewed,855893_reviewed,1
851963_reviewed_mutant_610,855893_reviewed,0
851212_reviewed,851212_reviewed,1
851212_reviewed,851212_reviewed_mutant_611,0
851212_reviewed,855788_reviewed,1
851212_reviewed_mutant_612,855788_reviewed,0
852755_reviewed,852305_reviewed,1
852755_reviewed,852755_reviewed,1
852755_reviewed,852755_reviewed_mutant_615,0
855104_reviewed,855104_reviewed,1
855104_reviewed,855104_reviewed_mutant_616,0
853385_reviewed,853385_reviewed,1
852107_reviewed,852107_reviewed,1
852107_reviewed,852107_reviewed_mutant_618,0
854152_reviewed_mutant_619,855884_reviewed,0
855439_reviewed,855500_reviewed_mutant_621,0
855439_reviewed,852560_reviewed,1
855439_reviewed,852560_reviewed_mutant_622,0
855439_reviewed,856459_reviewed,1
855439_reviewed,856459_reviewed_mutant_623,0
851509_reviewed,855833_reviewed,1
851509_reviewed,855833_reviewed_mutant_625,0
851509_reviewed,855891_reviewed,1
851509_reviewed,855891_reviewed_mutant_626,0
854732_reviewed,854732_reviewed,1
854732_reviewed_mutant_627,854732_reviewed,0
851752_reviewed,851752_reviewed,1
851752_reviewed,852440_reviewed,1
853376_reviewed,853376_reviewed,1
853376_reviewed,853376_reviewed_mutant_631,0
853099_reviewed,853099_reviewed,1
852538_reviewed,854999_reviewed,1
852538_reviewed_mutant_633,854999_reviewed,0
856310_reviewed,854068_reviewed,1
856310_reviewed_mutant_634,854068_reviewed,0
856310_reviewed,851998_reviewed,1
850818_reviewed,853846_reviewed,1
850818_reviewed_mutant_636,853846_reviewed,0
850818_reviewed,856571_reviewed,1
850818_reviewed,856571_reviewed_mutant_637,0
850818_reviewed,852194_reviewed,1
850818_reviewed,852194_reviewed_mutant_638,0
853723_reviewed,856141_reviewed,1
853723_reviewed_mutant_640,856141_reviewed,0
853723_reviewed,855869_reviewed,1
853723_reviewed,855869_reviewed_mutant_641,0
853723_reviewed,850868_reviewed_mutant_643,0
852243_reviewed,853461_reviewed,1
852243_reviewed,854092_reviewed,1
855906_reviewed,853177_reviewed,1
855906_reviewed,853177_reviewed_mutant_646,0
853177_reviewed,852591_reviewed_mutant_649,0
854748_reviewed,851085_reviewed,1
854748_reviewed,851085_reviewed_mutant_650,0
854748_reviewed,853856_reviewed,1
854748_reviewed,853856_reviewed_mutant_651,0
854748_reviewed,855771_reviewed_mutant_652,0
854748_reviewed,853528_reviewed,1
851085_reviewed,853856_reviewed,1
851085_reviewed,853856_reviewed_mutant_654,0
851085_reviewed,851532_reviewed_mutant_656,0
851085_reviewed,853528_reviewed,1
852536_reviewed,854748_reviewed,1
852536_reviewed,854748_reviewed_mutant_662,0
852536_reviewed,851085_reviewed,1
852536_reviewed_mutant_663,851085_reviewed,0
852536_reviewed,853856_reviewed,1
852536_reviewed_mutant_664,853856_reviewed,0
852536_reviewed,853528_reviewed,1
856404_reviewed,851521_reviewed_mutant_666,0
853528_reviewed,853856_reviewed,1
853327_reviewed,855950_reviewed,1
851488_reviewed_mutant_673,851115_reviewed,0
852499_reviewed,856850_reviewed,1
852499_reviewed,856850_reviewed_mutant_674,0
852499_reviewed,851190_reviewed,1
852499_reviewed,851190_reviewed_mutant_675,0
853942_reviewed,854898_reviewed,1
853942_reviewed_mutant_676,854898_reviewed,0
853942_reviewed,851686_reviewed,1
853942_reviewed,851686_reviewed_mutant_677,0
853942_reviewed,853076_reviewed,1
853942_reviewed,853076_reviewed_mutant_678,0
853942_reviewed,852016_reviewed,1
853942_reviewed_mutant_679,852016_reviewed,0
853942_reviewed,855258_reviewed_mutant_680,0
853942_reviewed,852556_reviewed,1
853942_reviewed,852556_reviewed_mutant_681,0
853942_reviewed,852083_reviewed,1
853942_reviewed,852083_reviewed_mutant_683,0
853942_reviewed,854282_reviewed,1
853942_reviewed_mutant_684,854282_reviewed,0
851676_reviewed,856924_reviewed,1
851676_reviewed,856924_reviewed_mutant_686,0
851676_reviewed,851564_reviewed,1
851676_reviewed_mutant_687,851564_reviewed,0
851676_reviewed,855454_reviewed,1
851676_reviewed_mutant_688,855454_reviewed,0
851676_reviewed,852640_reviewed,1
851676_reviewed_mutant_689,852640_reviewed,0
850763_reviewed,856126_reviewed,1
850763_reviewed_mutant_690,856126_reviewed,0
850763_reviewed,851509_reviewed,1
850763_reviewed,853860_reviewed,1
850763_reviewed_mutant_693,853860_reviewed,0
850763_reviewed,856012_reviewed_mutant_694,0
850763_reviewed,855730_reviewed,1
850763_reviewed,853160_reviewed_mutant_696,0
850763_reviewed,850435_reviewed,1
850763_reviewed,850435_reviewed_mutant_697,0
850763_reviewed,851678_reviewed,1
850763_reviewed,856723_reviewed,1
850763_reviewed,856723_reviewed_mutant_699,0
850763_reviewed,852995_reviewed_mutant_700,0
850763_reviewed,856449_reviewed,1
850763_reviewed_mutant_701,856449_reviewed,0
850763_reviewed,856604_reviewed_mutant_702,0
850763_reviewed,853956_reviewed,1
850763_reviewed_mutant_703,853956_reviewed,0
850763_reviewed,855789_reviewed,1
850763_reviewed,855789_reviewed_mutant_705,0
853862_reviewed,854777_reviewed,1
853862_reviewed_mutant_706,854777_reviewed,0
853862_reviewed,854819_reviewed,1
855925_reviewed,851471_reviewed,1
855925_reviewed,855911_reviewed,1
855925_reviewed_mutant_709,855911_reviewed,0
855925_reviewed,856486_reviewed,1
855925_reviewed,852042_reviewed,1
855925_reviewed,854956_reviewed,1
855925_reviewed_mutant_713,854956_reviewed,0
855925_reviewed,854749_reviewed,1
855925_reviewed,852896_reviewed_mutant_716,0
855925_reviewed,855532_reviewed,1
855925_reviewed,852833_reviewed,1
855925_reviewed,852833_reviewed_mutant_718,0
850872_reviewed,855335_reviewed,1
850872_reviewed,850298_reviewed,1
850872_reviewed,850298_reviewed_mutant_720,0
850872_reviewed,851548_reviewed,1
850872_reviewed_mutant_721,851548_reviewed,0
850872_reviewed,856063_reviewed,1
850872_reviewed,856063_reviewed_mutant_722,0
850872_reviewed,852107_reviewed,1
856136_reviewed,851450_reviewed,1
856136_reviewed,851450_reviewed_mutant_725,0
856136_reviewed,852071_reviewed,1
856136_reviewed,852071_reviewed_mutant_726,0
851212_reviewed,853035_reviewed,1
851212_reviewed,853035_reviewed_mutant_727,0
851212_reviewed,855428_reviewed,1
851212_reviewed_mutant_728,855428_reviewed,0
851190_reviewed,856850_reviewed,1
851190_reviewed,856850_reviewed_mutant_729,0
852457_reviewed,855239_reviewed,1
851024_reviewed,850358_reviewed,1
851024_reviewed,853539_reviewed,1
851024_reviewed,856507_reviewed_mutant_734,0
851024_reviewed,851373_reviewed_mutant_735,0
854026_reviewed,855155_reviewed,1
854026_reviewed,855155_reviewed_mutant_736,0
851431_reviewed,852468_reviewed,1
851431_reviewed,852468_reviewed_mutant_739,0
851431_reviewed,852222_reviewed,1
851431_reviewed,852939_reviewed,1
851431_reviewed,851618_reviewed,1
852685_reviewed,855136_reviewed,1
852685_reviewed,851421_reviewed,1
852685_reviewed,851339_reviewed,1
852685_reviewed,851339_reviewed_mutant_745,0
852685_reviewed,851217_reviewed,1
852685_reviewed,855316_reviewed,1
852685_reviewed,855316_reviewed_mutant_747,0
852685_reviewed,854931_reviewed,1
856126_reviewed,851530_reviewed,1
856126_reviewed_mutant_749,851530_reviewed,0
856126_reviewed,850652_reviewed,1
856126_reviewed,850652_reviewed_mutant_750,0
856126_reviewed,855335_reviewed,1
856126_reviewed,852779_reviewed,1
856126_reviewed_mutant_754,852779_reviewed,0
856126_reviewed,850551_reviewed,1
856126_reviewed,850551_reviewed_mutant_755,0
856126_reviewed,853860_reviewed,1
856126_reviewed,855730_reviewed,1
856126_reviewed,855730_reviewed_mutant_758,0
856126_reviewed,856488_reviewed,1
856126_reviewed,856488_reviewed_mutant_760,0
856126_reviewed,852107_reviewed,1
856126_reviewed_mutant_761,852107_reviewed,0
856126_reviewed,856719_reviewed,1
856126_reviewed,853956_reviewed,1
856126_reviewed,853956_reviewed_mutant_764,0
856126_reviewed,850688_reviewed,1
856126_reviewed_mutant_765,850688_reviewed,0
856126_reviewed,855613_reviewed,1
856126_reviewed,855613_reviewed_mutant_766,0
856126_reviewed,855789_reviewed,1
856126_reviewed_mutant_767,855789_reviewed,0
855253_reviewed,851968_reviewed,1
855253_reviewed_mutant_769,851968_reviewed,0
855253_reviewed,850808_reviewed,1
855253_reviewed,850808_reviewed_mutant_770,0
855253_reviewed,852357_reviewed,1
855253_reviewed_mutant_771,852357_reviewed,0
855253_reviewed,855332_reviewed_mutant_772,0
855253_reviewed,856732_reviewed,1
855253_reviewed,851201_reviewed,1
855253_reviewed,851201_reviewed_mutant_775,0
855253_reviewed,855952_reviewed,1
855253_reviewed_mutant_776,855952_reviewed,0
855253_reviewed,854956_reviewed,1
855253_reviewed_mutant_777,854956_reviewed,0
855253_reviewed,856216_reviewed,1
855253_reviewed_mutant_778,856216_reviewed,0
855253_reviewed,853681_reviewed,1
855253_reviewed,853681_reviewed_mutant_779,0
855253_reviewed,852025_reviewed_mutant_780,0
855253_reviewed,850427_reviewed,1
855253_reviewed,852749_reviewed,1
855253_reviewed_mutant_782,852749_reviewed,0
851895_reviewed,856870_reviewed,1
851895_reviewed_mutant_786,856870_reviewed,0
851895_reviewed,853871_reviewed,1
851895_reviewed_mutant_787,853871_reviewed,0
851895_reviewed,855399_reviewed,1
851895_reviewed,851776_reviewed,1
851895_reviewed,851776_reviewed_mutant_789,0
851895_reviewed,855083_reviewed_mutant_790,0
851895_reviewed,853060_reviewed,1
851895_reviewed,853060_reviewed_mutant_791,0
851895_reviewed,853806_reviewed,1
851895_reviewed,853806_reviewed_mutant_792,0
850806_reviewed_mutant_794,856870_reviewed,0
850806_reviewed_mutant_796,855399_reviewed,0
850806_reviewed_mutant_798,853060_reviewed,0
856911_reviewed,852547_reviewed,1
856911_reviewed_mutant_800,852547_reviewed,0
854204_reviewed,852371_reviewed,1
854204_reviewed,852371_reviewed_mutant_802,0
854204_reviewed,853186_reviewed,1
854204_reviewed,853186_reviewed_mutant_803,0
850808_reviewed,853509_reviewed,1
850808_reviewed_mutant_804,853509_reviewed,0
850808_reviewed,851201_reviewed,1
850808_reviewed_mutant_805,851201_reviewed,0
850808_reviewed,854956_reviewed,1
850808_reviewed_mutant_806,854956_reviewed,0
850808_reviewed,856216_reviewed,1
850808_reviewed_mutant_807,856216_reviewed,0
850808_reviewed,853681_reviewed,1
850808_reviewed,853681_reviewed_mutant_808,0
850808_reviewed,852025_reviewed_mutant_809,0
854424_reviewed,851814_reviewed,1
854424_reviewed_mutant_810,851814_reviewed,0
854424_reviewed,855083_reviewed_mutant_811,0
851410_reviewed,850612_reviewed,1
851410_reviewed,856097_reviewed,1
851410_reviewed,856097_reviewed_mutant_815,0
851410_reviewed,855429_reviewed_mutant_816,0
851410_reviewed,851824_reviewed,1
851410_reviewed,851824_reviewed_mutant_817,0
851410_reviewed,854734_reviewed_mutant_818,0
852235_reviewed,856321_reviewed,1
851733_reviewed_mutant_823,854694_reviewed,0
855489_reviewed,853062_reviewed,1
855489_reviewed,853062_reviewed_mutant_824,0
855489_reviewed,856466_reviewed,1
855489_reviewed,851447_reviewed,1
855489_reviewed,851447_reviewed_mutant_826,0
855489_reviewed,853109_reviewed,1
855489_reviewed,853109_reviewed_mutant_828,0
855489_reviewed,854243_reviewed,1
855489_reviewed_mutant_829,854243_reviewed,0
855102_reviewed,855426_reviewed,1
855102_reviewed,854059_reviewed,1
855102_reviewed_mutant_832,854059_reviewed,0
855102_reviewed,852383_reviewed,1
855102_reviewed,852383_reviewed_mutant_833,0
853718_reviewed,853450_reviewed,1
853718_reviewed_mutant_834,853450_reviewed,0
853718_reviewed,854928_reviewed,1
853718_reviewed_mutant_835,854928_reviewed,0
854020_reviewed,854776_reviewed,1
854020_reviewed,854776_reviewed_mutant_836,0
855281_reviewed_mutant_842,854956_reviewed,0
854138_reviewed_mutant_847,853062_reviewed,0
853667_reviewed,851431_reviewed,1
853667_reviewed,851431_reviewed_mutant_849,0
853667_reviewed,852222_reviewed,1
853667_reviewed,852222_reviewed_mutant_850,0
852611_reviewed,850818_reviewed,1
852611_reviewed_mutant_851,850818_reviewed,0
852611_reviewed,853846_reviewed,1
852611_reviewed,853846_reviewed_mutant_852,0
852611_reviewed,856571_reviewed,1
856305_reviewed_mutant_854,851699_reviewed,0
852580_reviewed,851699_reviewed,1
852580_reviewed_mutant_856,851699_reviewed,0
851240_reviewed,854068_reviewed,1
851240_reviewed,854068_reviewed_mutant_857,0
851240_reviewed,852004_reviewed_mutant_859,0
852357_reviewed,850808_reviewed,1
852357_reviewed,850808_reviewed_mutant_860,0
852357_reviewed,850623_reviewed,1
852357_reviewed,855952_reviewed,1
852357_reviewed_mutant_862,855952_reviewed,0
852233_reviewed,850396_reviewed,1
852233_reviewed,851949_reviewed_mutant_864,0
853114_reviewed,856019_reviewed,1
853114_reviewed_mutant_865,856019_reviewed,0
853114_reviewed,856594_reviewed,1
853114_reviewed,856594_reviewed_mutant_866,0
853114_reviewed,856002_reviewed_mutant_868,0
852549_reviewed,850872_reviewed,1
852549_reviewed_mutant_869,850872_reviewed,0
852549_reviewed,855158_reviewed_mutant_870,0
852549_reviewed,856553_reviewed_mutant_872,0
852549_reviewed,855649_reviewed,1
852549_reviewed_mutant_873,855649_reviewed,0
852549_reviewed,856815_reviewed,1
852549_reviewed,856815_reviewed_mutant_874,0
852549_reviewed,855591_reviewed,1
852549_reviewed_mutant_875,855591_reviewed,0
852549_reviewed,850298_reviewed,1
852549_reviewed,853714_reviewed,1
852549_reviewed_mutant_877,853714_reviewed,0
852549_reviewed,853458_reviewed,1
852549_reviewed,853458_reviewed_mutant_878,0
